
Park|1962|00000095.txt
Crooked|1962|00000095.txt
Lake|1962|00000095.txt
Amsterdam|1962|00000095.txt
New|1962|00000095.txt
York|1962|00000095.txt
Crooked|1962|00000095.txt
Lake|1962|00000095.txt
Hotel|1962|00000095.txt
India|1962|00000095.txt
Washington|1962|00000095.txt
United|1962|00000095.txt
States|1962|00000095.txt
York|1962|00000095.txt
India|1962|00000095.txt
Page|1962|00000095.txt
Hall|1962|00000095.txt
Yellowstone|1962|00000095.txt
Wisconsin|1962|00000095.txt
Albany|1962|00000095.txt
Lahore|1962|00000095.txt
Pakistan|1962|00000095.txt
US|1962|00000095.txt
US|1962|00000095.txt
Albany|1962|00000095.txt
State|1962|00000095.txt
Orange|1962|00000150.txt
County|1962|00000150.txt
Salem|1962|00000150.txt
College|1962|00000150.txt
Field|1962|00000150.txt
Sigma|1962|00000150.txt
Alpha|1962|00000150.txt
Siena|1962|00000150.txt
Oneonta|1962|00000150.txt
Plattsburgh|1962|00000150.txt
Syracuse|1962|00000150.txt
Buffalo|1962|00000150.txt
Siena|1962|00000150.txt
Brockport|1962|00000150.txt
Brockport|1962|00000150.txt
Capitol|1962|00000150.txt
Hudson|1962|00000150.txt
College|1962|00000150.txt
Field|1962|00000150.txt
Albany|1962|00000150.txt
Hamilton|1962|00000047.txt
Street|1962|00000047.txt
Albany|1962|00000047.txt
Schenectady|1962|00000047.txt
France|1962|00000047.txt
Upper|1962|00000047.txt
Lounge|1962|00000047.txt
France|1962|00000047.txt
Albany|1962|00000047.txt
St|1962|00000047.txt
Parish|1962|00000047.txt
Hall|1962|00000047.txt
ALBANY|1962|00000047.txt
NEW|1962|00000047.txt
YORK|1962|00000047.txt
Alden|1962|00000047.txt
-|1962|00000047.txt
Waterbury|1962|00000047.txt
Lower|1962|00000047.txt
Lounge|1962|00000047.txt
Albany|1962|00000047.txt
Austra|1962|00000047.txt
Windsor|1962|00000047.txt
State|1962|00000047.txt
Albany|1962|00000047.txt
Misc|1962|00000047.txt
Campus|1962|00000047.txt
